log_id,shipment_id,reading_timestamp,recorded_temperature_c,within_range
L00000498,S000086,2024-02-05 09:49:05,2.6,True
L00000499,S000086,2024-02-06 04:43:38,6.8,True
L00000500,S000086,2024-02-06 06:38:11,2.6,True
L00000501,S000086,2024-02-06 09:32:44,2.4,True
L00000502,S000086,2024-02-07 14:27:16,6.1,True
L00000503,S000086,2024-02-07 11:21:49,7.7,True
L00000504,S000086,2024-02-08 06:16:22,7.1,True
L00000505,S000086,2024-02-08 02:10:55,5.4,True
L00000506,S000086,2024-02-09 08:05:27,7.3,True
L00000507,S000086,2024-02-09 17:00:00,2.3,True
L00000508,S000087,2024-12-17 13:00:00,3.2,True
L00000509,S000087,2024-12-17 13:17:09,5.9,True
L00000510,S000087,2024-12-18 00:34:17,7.3,True
L00000511,S000087,2024-12-18 07:51:26,5.3,True
L00000512,S000087,2024-12-18 18:08:34,5.4,True
L00000513,S000087,2024-12-19 12:25:43,3.8,True
L00000514,S000087,2024-12-20 04:42:51,6.5,True
L00000515,S000087,2024-12-20 03:00:00,3.3,True
L00000516,S000088,2023-09-15 13:00:00,3.4,True
L00000517,S000088,2023-09-16 04:54:33,6.3,True
L00000518,S000088,2023-09-16 20:49:05,5.2,True
L00000519,S000088,2023-09-17 07:43:38,6.1,True
L00000520,S000088,2023-09-16 23:38:11,6.4,True
L00000521,S000088,2023-09-17 19:32:44,2.8,True
L00000522,S000088,2023-09-18 13:27:16,5.0,True
L00000523,S000088,2023-09-18 07:21:49,7.3,True
L00000524,S000088,2023-09-19 06:16:22,4.0,True
L00000525,S000088,2023-09-19 21:10:55,5.5,True
L00000526,S000088,2023-09-20 02:05:27,4.3,True
L00000527,S000088,2023-09-20 08:00:00,4.8,True
L00000528,S000089,2024-03-22 21:00:00,7.6,True
L00000529,S000089,2024-03-22 23:00:00,4.0,True
L00000530,S000089,2024-03-23 17:00:00,6.7,True
L00000531,S000090,2023-07-07 06:00:00,2.3,True
L00000532,S000090,2023-07-08 08:00:00,2.9,True
L00000533,S000090,2023-07-08 20:00:00,4.9,True
L00000534,S000090,2023-07-09 07:00:00,5.6,True
L00000535,S000090,2023-07-09 00:00:00,6.6,True
L00000536,S000090,2023-07-09 13:00:00,2.9,True
L00000537,S000090,2023-07-10 10:00:00,6.9,True
L00000538,S000090,2023-07-10 19:00:00,6.3,True
L00000539,S000090,2023-07-11 04:00:00,4.5,True
L00000540,S000091,2024-11-23 04:00:00,7.4,True
L00000541,S000091,2024-11-24 08:42:51,3.3,True
L00000542,S000091,2024-11-24 03:25:43,2.7,True
L00000543,S000091,2024-11-25 01:08:34,6.3,True
L00000544,S000091,2024-11-25 10:51:26,5.4,True
L00000545,S000091,2024-11-26 00:34:17,6.8,True
L00000546,S000091,2024-11-27 03:17:09,3.1,True
L00000547,S000091,2024-11-27 08:00:00,6.6,True
L00000548,S000092,2023-05-07 05:00:00,3.2,True
L00000549,S000092,2023-05-07 17:36:00,6.7,True
L00000550,S000092,2023-05-07 20:12:00,5.9,True
L00000551,S000092,2023-05-08 08:48:00,5.1,True
L00000552,S000092,2023-05-09 13:24:00,4.2,True
L00000553,S000092,2023-05-09 13:00:00,7.0,True
L00000554,S000093,2023-11-17 19:00:00,4.7,True
L00000555,S000093,2023-11-17 13:00:00,6.2,True
L00000556,S000093,2023-11-18 23:00:00,7.2,True
L00000557,S000093,2023-11-19 09:00:00,5.7,True
L00000558,S000093,2023-11-19 16:00:00,5.2,True
L00000559,S000094,2023-12-27 22:00:00,7.2,True
L00000560,S000094,2023-12-28 00:17:09,4.4,True
L00000561,S000094,2023-12-27 22:34:17,5.2,True
L00000562,S000094,2023-12-28 08:51:26,7.2,True
L00000563,S000094,2023-12-29 03:08:34,5.7,True
L00000564,S000094,2023-12-29 22:25:43,2.9,True
L00000565,S000094,2023-12-29 17:42:51,7.4,True
L00000566,S000094,2023-12-30 02:00:00,5.7,True
L00000567,S000095,2023-09-26 16:00:00,3.2,True
L00000568,S000095,2023-09-27 05:40:00,7.0,True
L00000569,S000095,2023-09-27 10:20:00,5.0,True
L00000570,S000095,2023-09-27 11:00:00,6.3,True
L00000571,S000095,2023-09-28 16:40:00,5.4,True
L00000572,S000095,2023-09-28 08:20:00,7.7,True
L00000573,S000095,2023-09-29 12:00:00,6.4,True
L00000574,S000095,2023-09-29 22:40:00,6.1,True
L00000575,S000095,2023-09-30 06:20:00,6.5,True
L00000576,S000095,2023-09-30 23:00:00,3.1,True
L00000577,S000096,2023-05-11 13:00:00,6.4,True
L00000578,S000096,2023-05-11 20:17:09,7.0,True
L00000579,S000096,2023-05-12 17:34:17,4.1,True
L00000580,S000096,2023-05-12 14:51:26,6.7,True
L00000581,S000096,2023-05-13 04:08:34,2.9,True
L00000582,S000096,2023-05-13 07:25:43,6.9,True
L00000583,S000096,2023-05-14 10:42:51,3.0,True
L00000584,S000096,2023-05-14 15:00:00,4.4,True
L00000585,S000097,2024-09-04 18:00:00,4.9,True
L00000586,S000097,2024-09-05 06:42:51,4.5,True
L00000587,S000097,2024-09-05 20:25:43,6.5,True
L00000588,S000097,2024-09-06 03:08:34,2.4,True
L00000589,S000097,2024-09-07 03:51:26,5.5,True
L00000590,S000097,2024-09-06 23:34:17,5.4,True
L00000591,S000097,2024-09-07 23:17:09,6.2,True
L00000592,S000097,2024-09-08 11:00:00,5.5,True
L00000593,S000098,2024-09-22 04:00:00,7.2,True
L00000594,S000098,2024-09-23 05:00:00,5.5,True
L00000595,S000098,2024-09-23 07:00:00,4.5,True
L00000596,S000098,2024-09-23 07:00:00,4.8,True
L00000597,S000099,2024-12-01 19:00:00,7.2,True
L00000598,S000099,2024-12-02 07:00:00,3.1,True
L00000599,S000099,2024-12-02 21:00:00,2.8,True
L00000600,S000100,2023-07-09 09:00:00,7.0,True
L00000601,S000100,2023-07-09 23:42:51,7.3,True
L00000602,S000100,2023-07-10 14:25:43,5.4,True
L00000603,S000100,2023-07-10 17:08:34,6.1,True
L00000604,S000100,2023-07-11 11:51:26,7.3,True
L00000605,S000100,2023-07-12 00:34:17,6.1,True
L00000606,S000100,2023-07-13 04:17:09,3.1,True
L00000607,S000100,2023-07-13 21:00:00,5.4,True
L00000608,S000101,2024-05-02 13:00:00,6.3,True
L00000609,S000101,2024-05-02 22:00:00,7.3,True
L00000610,S000101,2024-05-03 02:00:00,7.3,True
L00000611,S000101,2024-05-03 05:00:00,4.7,True
L00000612,S000102,2023-01-04 19:00:00,3.2,True
L00000613,S000102,2023-01-04 14:42:51,3.3,True
L00000614,S000102,2023-01-06 00:25:43,6.8,True
L00000615,S000102,2023-01-05 19:08:34,4.1,True
L00000616,S000102,2023-01-06 14:51:26,4.0,True
L00000617,S000102,2023-01-07 10:34:17,3.5,True
L00000618,S000102,2023-01-08 07:17:09,5.6,True
L00000619,S000102,2023-01-08 13:00:00,4.3,True
L00000620,S000103,2024-08-02 09:00:00,6.6,True
L00000621,S000103,2024-08-03 09:00:00,2.3,True
L00000622,S000103,2024-08-03 21:00:00,4.1,True
L00000623,S000104,2023-11-22 06:00:00,7.0,True
L00000624,S000104,2023-11-22 19:17:09,7.3,True
L00000625,S000104,2023-11-23 02:34:17,4.8,True
L00000626,S000104,2023-11-23 10:51:26,4.9,True
L00000627,S000104,2023-11-24 01:08:34,7.3,True
L00000628,S000104,2023-11-24 12:25:43,5.5,True
L00000629,S000104,2023-11-24 23:42:51,2.5,True
L00000630,S000104,2023-11-25 03:00:00,7.2,True
L00000631,S000105,2023-06-30 21:00:00,5.0,True
L00000632,S000105,2023-06-30 21:17:09,4.6,True
L00000633,S000105,2023-06-30 22:34:17,7.2,True
L00000634,S000105,2023-07-01 18:51:26,4.3,True
L00000635,S000105,2023-07-02 16:08:34,5.4,True
L00000636,S000105,2023-07-02 04:25:43,5.7,True
L00000637,S000105,2023-07-03 02:42:51,2.4,True
L00000638,S000105,2023-07-03 00:00:00,5.9,True
L00000639,S000106,2023-04-08 12:00:00,4.8,True
L00000640,S000106,2023-04-08 12:00:00,5.3,True
L00000641,S000106,2023-04-09 10:00:00,6.9,True
L00000642,S000107,2024-03-11 18:00:00,5.0,True
L00000643,S000107,2024-03-12 02:24:00,5.5,True
L00000644,S000107,2024-03-12 20:48:00,2.7,True
L00000645,S000107,2024-03-12 21:12:00,6.3,True
L00000646,S000107,2024-03-13 21:36:00,3.4,True
L00000647,S000107,2024-03-14 09:00:00,7.1,True
L00000648,S000108,2023-05-11 11:00:00,5.7,True
L00000649,S000108,2023-05-11 19:00:00,4.3,True
L00000650,S000108,2023-05-12 15:00:00,6.8,True
L00000651,S000108,2023-05-12 20:00:00,5.5,True
L00000652,S000109,2023-08-17 20:00:00,5.1,True
L00000653,S000109,2023-08-18 01:54:33,5.2,True
L00000654,S000109,2023-08-18 11:49:05,4.9,True
L00000655,S000109,2023-08-19 02:43:38,5.0,True
L00000656,S000109,2023-08-19 13:38:11,6.4,True
L00000657,S000109,2023-08-19 20:32:44,2.9,True
L00000658,S000109,2023-08-20 14:27:16,4.1,True
L00000659,S000109,2023-08-20 22:21:49,2.7,True
L00000660,S000109,2023-08-21 11:16:22,6.4,True
L00000661,S000109,2023-08-21 22:10:55,3.8,True
L00000662,S000109,2023-08-22 08:05:27,7.1,True
L00000663,S000109,2023-08-22 10:00:00,5.1,True
L00000664,S000110,2024-09-06 11:00:00,6.8,True
L00000665,S000110,2024-09-07 04:00:00,7.0,True
L00000666,S000110,2024-09-07 02:00:00,4.5,True
L00000667,S000110,2024-09-07 21:00:00,5.3,True
L00000668,S000110,2024-09-08 14:00:00,3.7,True
L00000669,S000110,2024-09-09 02:00:00,3.4,True
L00000670,S000110,2024-09-09 01:00:00,5.0,True
L00000671,S000110,2024-09-09 13:00:00,5.5,True
L00000672,S000110,2024-09-10 11:00:00,4.1,True
L00000673,S000110,2024-09-10 21:00:00,5.4,True
L00000674,S000110,2024-09-11 02:00:00,7.1,True
L00000675,S000111,2024-03-28 14:00:00,2.8,True
L00000676,S000111,2024-03-29 04:17:09,3.6,True
L00000677,S000111,2024-03-29 16:34:17,6.2,True
L00000678,S000111,2024-03-29 12:51:26,6.9,True
L00000679,S000111,2024-03-30 03:08:34,6.8,True
L00000680,S000111,2024-03-30 22:25:43,4.4,True
L00000681,S000111,2024-03-31 04:42:51,5.9,True
L00000682,S000111,2024-03-31 16:00:00,3.4,True
L00000683,S000112,2023-08-16 20:00:00,2.4,True
L00000684,S000112,2023-08-16 15:40:00,2.8,True
L00000685,S000112,2023-08-16 22:20:00,3.4,True
L00000686,S000112,2023-08-17 15:00:00,2.4,True
L00000687,S000112,2023-08-18 16:40:00,3.3,True
L00000688,S000112,2023-08-18 19:20:00,5.4,True
L00000689,S000112,2023-08-19 06:00:00,4.6,True
L00000690,S000112,2023-08-19 18:40:00,7.1,True
L00000691,S000112,2023-08-20 05:20:00,6.7,True
L00000692,S000112,2023-08-20 19:00:00,4.1,True
L00000693,S000113,2023-07-12 20:00:00,4.3,True
L00000694,S000113,2023-07-13 06:54:33,2.5,True
L00000695,S000113,2023-07-13 07:49:05,6.8,True
L00000696,S000113,2023-07-13 10:43:38,4.2,True
L00000697,S000113,2023-07-14 05:38:11,6.5,True
L00000698,S000113,2023-07-14 09:32:44,4.3,True
L00000699,S000113,2023-07-15 10:27:16,6.9,True
L00000700,S000113,2023-07-16 01:21:49,3.5,True
L00000701,S000113,2023-07-16 03:16:22,7.6,True
L00000702,S000113,2023-07-16 11:10:55,6.5,True
L00000703,S000113,2023-07-16 21:05:27,2.9,True
L00000704,S000113,2023-07-17 23:00:00,5.4,True
L00000705,S000114,2024-12-22 22:00:00,3.3,True
L00000706,S000114,2024-12-23 09:00:00,4.9,True
L00000707,S000114,2024-12-23 12:00:00,5.1,True
L00000708,S000114,2024-12-23 16:00:00,6.3,True
L00000709,S000114,2024-12-24 19:00:00,6.1,True
L00000710,S000114,2024-12-25 10:00:00,4.5,True
L00000711,S000114,2024-12-25 02:00:00,3.5,True
L00000712,S000114,2024-12-25 21:00:00,5.8,True
L00000713,S000114,2024-12-26 17:00:00,4.6,True
L00000714,S000114,2024-12-27 00:00:00,3.0,True
L00000715,S000114,2024-12-27 20:00:00,7.2,True
L00000716,S000115,2024-06-29 05:00:00,2.4,True
L00000717,S000115,2024-06-29 18:00:00,7.2,True
L00000718,S000115,2024-06-30 10:00:00,2.9,True
L00000719,S000116,2024-04-11 17:00:00,2.7,True
L00000720,S000116,2024-04-12 11:00:00,4.5,True
L00000721,S000116,2024-04-12 16:00:00,5.0,True
L00000722,S000117,2024-07-18 22:00:00,2.4,True
L00000723,S000117,2024-07-19 07:00:00,3.0,True
L00000724,S000117,2024-07-19 05:00:00,7.2,True
L00000725,S000118,2024-10-20 23:00:00,3.7,True
L00000726,S000118,2024-10-20 22:00:00,5.7,True
L00000727,S000118,2024-10-20 23:00:00,5.0,True
L00000728,S000118,2024-10-21 17:00:00,5.4,True
L00000729,S000119,2024-09-29 14:00:00,4.4,True
L00000730,S000119,2024-09-29 19:40:00,5.1,True
L00000731,S000119,2024-09-30 09:20:00,2.6,True
L00000732,S000119,2024-10-01 00:00:00,3.2,True
L00000733,S000119,2024-10-01 10:40:00,6.3,True
L00000734,S000119,2024-10-01 18:20:00,2.7,True
L00000735,S000119,2024-10-01 21:00:00,5.6,True
L00000736,S000119,2024-10-02 08:40:00,3.6,True
L00000737,S000119,2024-10-03 08:20:00,4.4,True
L00000738,S000119,2024-10-03 04:00:00,3.9,True
L00000739,S000120,2023-10-16 09:00:00,6.2,True
L00000740,S000120,2023-10-16 12:40:00,5.6,True
L00000741,S000120,2023-10-17 02:20:00,7.4,True
L00000742,S000120,2023-10-17 16:00:00,4.4,True
L00000743,S000120,2023-10-18 08:40:00,7.5,True
L00000744,S000120,2023-10-18 21:20:00,3.0,True
L00000745,S000120,2023-10-18 20:00:00,4.9,True
L00000746,S000120,2023-10-19 15:40:00,3.8,True
L00000747,S000120,2023-10-19 15:20:00,5.2,True
L00000748,S000120,2023-10-20 07:00:00,3.2,True
L00000749,S000121,2024-10-01 11:00:00,5.0,True
L00000750,S000121,2024-10-01 19:00:00,5.5,True
L00000751,S000121,2024-10-02 00:00:00,4.1,True
L00000752,S000122,2024-08-19 04:00:00,2.7,True
L00000753,S000122,2024-08-20 10:00:00,6.2,True
L00000754,S000122,2024-08-20 15:00:00,5.0,True
L00000755,S000122,2024-08-21 02:00:00,6.0,True
L00000756,S000122,2024-08-21 19:00:00,4.6,True
L00000757,S000123,2023-06-28 09:00:00,2.7,True
L00000758,S000123,2023-06-28 17:40:00,2.3,True
L00000759,S000123,2023-06-29 06:20:00,7.5,True
L00000760,S000123,2023-06-29 11:00:00,2.3,True
L00000761,S000123,2023-06-29 19:40:00,2.9,True
L00000762,S000123,2023-06-30 12:20:00,4.0,True
L00000763,S000123,2023-07-01 05:00:00,6.7,True
L00000764,S000123,2023-07-01 22:40:00,7.5,True
L00000765,S000123,2023-07-02 08:20:00,6.6,True
L00000766,S000123,2023-07-02 14:00:00,6.0,True
L00000767,S000124,2024-03-01 09:00:00,7.0,True
L00000768,S000124,2024-03-02 05:00:00,6.3,True
L00000769,S000124,2024-03-02 08:00:00,6.7,True
L00000770,S000124,2024-03-03 19:00:00,5.9,True
L00000771,S000125,2024-06-30 17:00:00,7.6,True
L00000772,S000125,2024-07-01 05:20:00,7.2,True
L00000773,S000125,2024-07-01 18:40:00,5.8,True
L00000774,S000125,2024-07-02 09:00:00,6.0,True
L00000775,S000125,2024-07-02 05:20:00,2.6,True
L00000776,S000125,2024-07-03 06:40:00,5.9,True
L00000777,S000125,2024-07-03 23:00:00,2.5,True
L00000778,S000125,2024-07-03 22:20:00,5.5,True
L00000779,S000125,2024-07-05 06:40:00,7.7,True
L00000780,S000125,2024-07-05 12:00:00,5.3,True
L00000781,S000126,2024-01-24 18:00:00,2.5,True
L00000782,S000126,2024-01-25 07:00:00,6.1,True
L00000783,S000126,2024-01-25 02:00:00,3.9,True
L00000784,S000126,2024-01-25 04:00:00,7.3,True
L00000785,S000127,2024-12-15 22:00:00,6.6,True
L00000786,S000127,2024-12-15 23:00:00,6.3,True
L00000787,S000127,2024-12-16 12:00:00,2.6,True
L00000788,S000127,2024-12-16 05:00:00,4.8,True
L00000789,S000128,2024-03-02 09:00:00,5.8,True
L00000790,S000128,2024-03-03 04:00:00,4.3,True
L00000791,S000128,2024-03-03 12:00:00,5.3,True
L00000792,S000129,2024-01-30 10:00:00,5.2,True
L00000793,S000129,2024-01-30 20:00:00,4.7,True
L00000794,S000129,2024-01-31 03:00:00,4.5,True
L00000795,S000130,2024-04-08 11:00:00,5.2,True
L00000796,S000130,2024-04-09 04:00:00,6.6,True
L00000797,S000130,2024-04-09 08:00:00,4.0,True
L00000798,S000130,2024-04-09 14:00:00,5.7,True
L00000799,S000130,2024-04-10 23:00:00,7.1,True
L00000800,S000130,2024-04-11 01:00:00,5.6,True
L00000801,S000130,2024-04-11 02:00:00,3.6,True
L00000802,S000131,2022-06-21 14:00:00,7.6,True
L00000803,S000131,2022-06-22 03:00:00,2.3,True
L00000804,S000131,2022-06-22 14:00:00,3.3,True
L00000805,S000131,2022-06-22 13:00:00,4.4,True
L00000806,S000132,2024-11-23 13:00:00,7.7,True
L00000807,S000132,2024-11-23 20:00:00,4.2,True
L00000808,S000132,2024-11-24 20:00:00,6.4,True
L00000809,S000133,2023-11-26 19:00:00,4.9,True
L00000810,S000133,2023-11-27 09:00:00,5.4,True
L00000811,S000133,2023-11-27 14:00:00,3.8,True
L00000812,S000134,2023-11-23 04:00:00,4.6,True
L00000813,S000134,2023-11-24 05:00:00,4.6,True
L00000814,S000134,2023-11-24 06:00:00,6.3,True
L00000815,S000134,2023-11-24 11:00:00,3.6,True
L00000816,S000135,2022-12-30 03:00:00,3.9,True
L00000817,S000135,2022-12-30 08:00:00,6.9,True
L00000818,S000135,2022-12-31 15:00:00,6.2,True
L00000819,S000135,2022-12-31 05:00:00,5.5,True
L00000820,S000136,2023-07-31 19:00:00,7.6,True
L00000821,S000136,2023-07-31 19:40:00,4.6,True
L00000822,S000136,2023-08-01 19:20:00,4.4,True
L00000823,S000136,2023-08-01 23:00:00,6.0,True
L00000824,S000136,2023-08-02 00:40:00,3.5,True
L00000825,S000136,2023-08-02 08:20:00,7.4,True
L00000826,S000136,2023-08-02 20:00:00,6.5,True
L00000827,S000136,2023-08-03 04:40:00,2.8,True
L00000828,S000136,2023-08-04 03:20:00,4.6,True
L00000829,S000136,2023-08-04 05:00:00,7.0,True
L00000830,S000137,2024-11-30 05:00:00,7.2,True
L00000831,S000137,2024-12-01 10:00:00,7.6,True
L00000832,S000137,2024-12-01 22:00:00,6.3,True
L00000833,S000137,2024-12-02 10:00:00,2.7,True
L00000834,S000137,2024-12-02 20:00:00,4.5,True
L00000835,S000137,2024-12-02 17:00:00,6.8,True
L00000836,S000137,2024-12-03 11:00:00,3.5,True
L00000837,S000137,2024-12-04 04:00:00,6.8,True
L00000838,S000137,2024-12-04 07:00:00,2.9,True
L00000839,S000138,2022-08-26 17:00:00,3.5,True
L00000840,S000138,2022-08-26 12:00:00,3.3,True
L00000841,S000138,2022-08-27 11:00:00,6.5,True
L00000842,S000138,2022-08-27 02:00:00,4.2,True
L00000843,S000139,2022-09-21 02:00:00,3.5,True
L00000844,S000139,2022-09-21 16:00:00,5.1,True
L00000845,S000139,2022-09-22 10:00:00,5.5,True
L00000846,S000139,2022-09-23 08:00:00,5.1,True
L00000847,S000139,2022-09-23 02:00:00,3.7,True
L00000848,S000139,2022-09-24 02:00:00,5.1,True
L00000849,S000139,2022-09-24 14:00:00,5.0,True
L00000850,S000139,2022-09-25 09:00:00,7.7,True
L00000851,S000139,2022-09-25 16:00:00,7.1,True
L00000852,S000140,2024-01-16 01:00:00,3.5,True
L00000853,S000140,2024-01-16 15:00:00,5.2,True
L00000854,S000140,2024-01-17 16:00:00,5.5,True
L00000855,S000141,2024-04-13 02:00:00,4.8,True
L00000856,S000141,2024-04-13 18:40:00,4.4,True
L00000857,S000141,2024-04-14 03:20:00,3.8,True
L00000858,S000141,2024-04-15 04:00:00,4.9,True
L00000859,S000141,2024-04-15 11:40:00,2.5,True
L00000860,S000141,2024-04-15 13:20:00,6.9,True
L00000861,S000141,2024-04-15 20:00:00,2.5,True
L00000862,S000141,2024-04-16 22:40:00,4.1,True
L00000863,S000141,2024-04-16 22:20:00,7.3,True
L00000864,S000141,2024-04-17 19:00:00,6.3,True
L00000865,S000142,2023-08-04 19:00:00,4.3,True
L00000866,S000142,2023-08-04 20:40:00,3.7,True
L00000867,S000142,2023-08-05 15:20:00,6.2,True
L00000868,S000142,2023-08-05 09:00:00,5.0,True
L00000869,S000142,2023-08-05 18:40:00,2.7,True
L00000870,S000142,2023-08-06 07:20:00,3.5,True
L00000871,S000142,2023-08-06 17:00:00,6.0,True
L00000872,S000142,2023-08-07 22:40:00,2.7,True
L00000873,S000142,2023-08-08 07:20:00,6.9,True
L00000874,S000142,2023-08-08 08:00:00,5.0,True
L00000875,S000143,2024-01-30 20:00:00,7.2,True
L00000876,S000143,2024-01-30 19:40:00,5.4,True
L00000877,S000143,2024-01-31 12:20:00,5.9,True
L00000878,S000143,2024-01-31 15:00:00,5.2,True
L00000879,S000143,2024-02-01 15:40:00,7.0,True
L00000880,S000143,2024-02-01 17:20:00,6.3,True
L00000881,S000143,2024-02-02 01:00:00,5.1,True
L00000882,S000143,2024-02-02 16:40:00,7.0,True
L00000883,S000143,2024-02-02 15:20:00,3.6,True
L00000884,S000143,2024-02-03 22:00:00,3.1,True
L00000885,S000144,2023-03-15 22:00:00,6.8,True
L00000886,S000144,2023-03-15 22:00:00,6.1,True
L00000887,S000144,2023-03-16 23:00:00,6.0,True
L00000888,S000145,2024-05-11 07:00:00,3.3,True
L00000889,S000145,2024-05-11 20:00:00,7.1,True
L00000890,S000145,2024-05-12 11:00:00,7.5,True
L00000891,S000145,2024-05-13 01:00:00,4.8,True
L00000892,S000146,2024-10-23 23:00:00,3.0,True
L00000893,S000146,2024-10-23 22:00:00,4.1,True
L00000894,S000146,2024-10-24 06:00:00,6.3,True
L00000895,S000147,2023-03-16 16:00:00,5.3,True
L00000896,S000147,2023-03-17 04:24:00,6.4,True
L00000897,S000147,2023-03-17 11:48:00,3.7,True
L00000898,S000147,2023-03-18 01:12:00,3.3,True
L00000899,S000147,2023-03-19 03:36:00,2.8,True
L00000900,S000147,2023-03-19 11:00:00,4.1,True
L00000901,S000148,2024-03-30 00:00:00,3.7,True
L00000902,S000148,2024-03-30 15:00:00,5.7,True
L00000903,S000148,2024-03-31 13:00:00,5.2,True
L00000904,S000148,2024-03-31 16:00:00,6.5,True
L00000905,S000148,2024-04-01 08:00:00,2.9,True
L00000906,S000148,2024-04-02 11:00:00,6.4,True
L00000907,S000148,2024-04-02 11:00:00,5.2,True
L00000908,S000148,2024-04-03 00:00:00,7.5,True
L00000909,S000148,2024-04-03 11:00:00,4.1,True
L00000910,S000149,2024-05-20 08:00:00,6.4,True
L00000911,S000149,2024-05-21 07:00:00,6.6,True
L00000912,S000149,2024-05-21 21:00:00,3.2,True
L00000913,S000149,2024-05-22 07:00:00,6.5,True
L00000914,S000149,2024-05-22 03:00:00,7.4,True
L00000915,S000150,2023-03-23 06:00:00,2.7,True
L00000916,S000150,2023-03-24 07:00:00,5.4,True
L00000917,S000150,2023-03-24 16:00:00,4.2,True
L00000918,S000150,2023-03-25 00:00:00,5.7,True
L00000919,S000150,2023-03-25 16:00:00,2.5,True
L00000920,S000151,2024-10-19 16:00:00,6.0,True
L00000921,S000151,2024-10-19 16:00:00,4.7,True
L00000922,S000151,2024-10-20 10:00:00,5.8,True
L00000923,S000152,2024-04-24 16:00:00,2.4,True
L00000924,S000152,2024-04-25 01:00:00,2.4,True
L00000925,S000152,2024-04-25 07:00:00,4.0,True
L00000926,S000152,2024-04-25 22:00:00,4.9,True
L00000927,S000153,2024-08-19 23:00:00,2.3,True
L00000928,S000153,2024-08-20 10:00:00,3.2,True
L00000929,S000153,2024-08-20 20:00:00,4.8,True
L00000930,S000153,2024-08-20 12:00:00,7.4,True
L00000931,S000153,2024-08-21 19:00:00,2.9,True
L00000932,S000153,2024-08-22 03:00:00,6.9,True
L00000933,S000153,2024-08-22 08:00:00,5.1,True
L00000934,S000153,2024-08-23 08:00:00,6.8,True
L00000935,S000153,2024-08-23 18:00:00,3.9,True
L00000936,S000154,2024-09-30 12:00:00,6.0,True
L00000937,S000154,2024-09-30 12:00:00,5.8,True
L00000938,S000154,2024-10-01 13:00:00,3.8,True
L00000939,S000154,2024-10-01 07:00:00,7.4,True
L00000940,S000155,2023-03-02 13:00:00,6.2,True
L00000941,S000155,2023-03-03 04:00:00,7.2,True
L00000942,S000155,2023-03-03 19:00:00,6.9,True
L00000943,S000156,2024-12-11 10:00:00,3.8,True
L00000944,S000156,2024-12-11 17:00:00,7.6,True
L00000945,S000156,2024-12-12 14:00:00,4.5,True
L00000946,S000156,2024-12-13 05:00:00,7.1,True
L00000947,S000156,2024-12-13 10:00:00,3.5,True
L00000948,S000157,2023-05-21 09:00:00,7.0,True
L00000949,S000157,2023-05-21 17:00:00,6.2,True
L00000950,S000157,2023-05-22 14:00:00,5.3,True
L00000951,S000157,2023-05-22 06:00:00,4.8,True
L00000952,S000158,2024-03-18 18:00:00,3.3,True
L00000953,S000158,2024-03-19 09:00:00,7.0,True
L00000954,S000158,2024-03-19 17:00:00,6.5,True
L00000955,S000159,2024-08-19 20:00:00,5.2,True
L00000956,S000159,2024-08-19 20:00:00,2.4,True
